"State_Name","Year","Month Code","Division","Region","Deaths"
"Massachusetts",2014,"2014/11","New England","Northeast",82
"Massachusetts",2014,"2014/12","New England","Northeast",99
"Massachusetts",2015,"2015/01","New England","Northeast",146
"Massachusetts",2015,"2015/02","New England","Northeast",137
"Massachusetts",2015,"2015/03","New England","Northeast",161
"Massachusetts",2015,"2015/04","New England","Northeast",128
"Massachusetts",2015,"2015/05","New England","Northeast",131
"Massachusetts",2015,"2015/06","New England","Northeast",114
"Massachusetts",2015,"2015/07","New England","Northeast",129
"Massachusetts",2015,"2015/08","New England","Northeast",155
"Massachusetts",2015,"2015/09","New England","Northeast",164
"Massachusetts",2015,"2015/10","New England","Northeast",180
"Massachusetts",2015,"2015/11","New England","Northeast",157
"Massachusetts",2015,"2015/12","New England","Northeast",122
"Massachusetts",2016,"2016/01","New England","Northeast",167
"Massachusetts",2016,"2016/02","New England","Northeast",189
"Massachusetts",2016,"2016/03","New England","Northeast",186
"Massachusetts",2016,"2016/04","New England","Northeast",207
"Massachusetts",2016,"2016/05","New England","Northeast",188
"Massachusetts",2016,"2016/06","New England","Northeast",180
"Massachusetts",2016,"2016/07","New England","Northeast",204
"Massachusetts",2016,"2016/08","New England","Northeast",167
"Massachusetts",2016,"2016/09","New England","Northeast",203
"Massachusetts",2016,"2016/10","New England","Northeast",192
"Massachusetts",2016,"2016/11","New England","Northeast",182
"Massachusetts",2016,"2016/12","New England","Northeast",162
"Massachusetts",2017,"2017/01","New England","Northeast",187
"Massachusetts",2017,"2017/02","New England","Northeast",174
"Massachusetts",2017,"2017/03","New England","Northeast",191
"Massachusetts",2017,"2017/04","New England","Northeast",173
"Massachusetts",2017,"2017/05","New England","Northeast",151
"Massachusetts",2017,"2017/06","New England","Northeast",150
"Massachusetts",2017,"2017/07","New England","Northeast",179
"Massachusetts",2017,"2017/08","New England","Northeast",191
"Massachusetts",2017,"2017/09","New England","Northeast",205
"Massachusetts",2017,"2017/10","New England","Northeast",185
"Massachusetts",2017,"2017/11","New England","Northeast",184
"Massachusetts",2017,"2017/12","New England","Northeast",198
"Massachusetts",2018,"2018/01","New England","Northeast",210
"Massachusetts",2018,"2018/02","New England","Northeast",171
"Massachusetts",2018,"2018/03","New England","Northeast",184
"Massachusetts",2018,"2018/04","New England","Northeast",176
"Massachusetts",2018,"2018/05","New England","Northeast",213
"Massachusetts",2018,"2018/06","New England","Northeast",203
"Massachusetts",2018,"2018/07","New England","Northeast",207
"Massachusetts",2018,"2018/08","New England","Northeast",182
"Massachusetts",2018,"2018/09","New England","Northeast",168
"Massachusetts",2018,"2018/10","New England","Northeast",167
"Massachusetts",2018,"2018/11","New England","Northeast",172
"Massachusetts",2018,"2018/12","New England","Northeast",188
"Massachusetts",2019,"2019/01","New England","Northeast",184
"Massachusetts",2019,"2019/02","New England","Northeast",163
"Massachusetts",2019,"2019/03","New England","Northeast",193
"Massachusetts",2019,"2019/04","New England","Northeast",170
"Massachusetts",2019,"2019/05","New England","Northeast",188
"Massachusetts",2019,"2019/06","New England","Northeast",187
"Massachusetts",2019,"2019/07","New England","Northeast",190
"Massachusetts",2019,"2019/08","New England","Northeast",181
"Massachusetts",2019,"2019/09","New England","Northeast",174
"Massachusetts",2019,"2019/10","New England","Northeast",202
"Massachusetts",2019,"2019/11","New England","Northeast",192
"Massachusetts",2019,"2019/12","New England","Northeast",186
"Michigan",2014,"2014/01","East North Central","Midwest",142
"Michigan",2014,"2014/02","East North Central","Midwest",131
"Michigan",2014,"2014/03","East North Central","Midwest",164
"Michigan",2014,"2014/04","East North Central","Midwest",131
"Michigan",2014,"2014/05","East North Central","Midwest",135
"Michigan",2014,"2014/06","East North Central","Midwest",127
"Michigan",2014,"2014/07","East North Central","Midwest",151
"Michigan",2014,"2014/08","East North Central","Midwest",157
"Michigan",2014,"2014/09","East North Central","Midwest",168
"Michigan",2014,"2014/10","East North Central","Midwest",160
"Michigan",2014,"2014/11","East North Central","Midwest",156
"Michigan",2014,"2014/12","East North Central","Midwest",140
"Michigan",2015,"2015/01","East North Central","Midwest",191
"Michigan",2015,"2015/02","East North Central","Midwest",157
"Michigan",2015,"2015/03","East North Central","Midwest",199
"Michigan",2015,"2015/04","East North Central","Midwest",203
"Michigan",2015,"2015/05","East North Central","Midwest",182
"Michigan",2015,"2015/06","East North Central","Midwest",153
"Michigan",2015,"2015/07","East North Central","Midwest",151
"Michigan",2015,"2015/08","East North Central","Midwest",150
"Michigan",2015,"2015/09","East North Central","Midwest",166
"Michigan",2015,"2015/10","East North Central","Midwest",151
"Michigan",2015,"2015/11","East North Central","Midwest",158
"Michigan",2015,"2015/12","East North Central","Midwest",119
"Michigan",2016,"2016/01","East North Central","Midwest",162
"Michigan",2016,"2016/02","East North Central","Midwest",178
"Michigan",2016,"2016/03","East North Central","Midwest",211
"Michigan",2016,"2016/04","East North Central","Midwest",164
"Michigan",2016,"2016/05","East North Central","Midwest",177
"Michigan",2016,"2016/06","East North Central","Midwest",150
"Michigan",2016,"2016/07","East North Central","Midwest",179
"Michigan",2016,"2016/08","East North Central","Midwest",177
"Michigan",2016,"2016/09","East North Central","Midwest",201
"Michigan",2016,"2016/10","East North Central","Midwest",248
"Michigan",2016,"2016/11","East North Central","Midwest",237
"Michigan",2016,"2016/12","East North Central","Midwest",264
"Michigan",2017,"2017/01","East North Central","Midwest",256
"Michigan",2017,"2017/02","East North Central","Midwest",209
"Michigan",2017,"2017/03","East North Central","Midwest",238
"Michigan",2017,"2017/04","East North Central","Midwest",183
"Michigan",2017,"2017/05","East North Central","Midwest",221
"Michigan",2017,"2017/06","East North Central","Midwest",198
"Michigan",2017,"2017/07","East North Central","Midwest",221
"Michigan",2017,"2017/08","East North Central","Midwest",247
"Michigan",2017,"2017/09","East North Central","Midwest",226
"Michigan",2017,"2017/10","East North Central","Midwest",226
"Michigan",2017,"2017/11","East North Central","Midwest",243
"Michigan",2017,"2017/12","East North Central","Midwest",226
"Michigan",2018,"2018/01","East North Central","Midwest",241
"Michigan",2018,"2018/02","East North Central","Midwest",224
"Michigan",2018,"2018/03","East North Central","Midwest",250
"Michigan",2018,"2018/04","East North Central","Midwest",204
"Michigan",2018,"2018/05","East North Central","Midwest",187
"Michigan",2018,"2018/06","East North Central","Midwest",223
"Michigan",2018,"2018/07","East North Central","Midwest",248
"Michigan",2018,"2018/08","East North Central","Midwest",215
"Michigan",2018,"2018/09","East North Central","Midwest",199
"Michigan",2018,"2018/10","East North Central","Midwest",195
"Michigan",2018,"2018/11","East North Central","Midwest",201
"Michigan",2018,"2018/12","East North Central","Midwest",204
"Michigan",2019,"2019/01","East North Central","Midwest",182
"Michigan",2019,"2019/02","East North Central","Midwest",180
"Michigan",2019,"2019/03","East North Central","Midwest",205
"Michigan",2019,"2019/04","East North Central","Midwest",191
"Michigan",2019,"2019/05","East North Central","Midwest",238
"Michigan",2019,"2019/06","East North Central","Midwest",185
"Michigan",2019,"2019/07","East North Central","Midwest",202
"Michigan",2019,"2019/08","East North Central","Midwest",165
"Michigan",2019,"2019/09","East North Central","Midwest",206
"Michigan",2019,"2019/10","East North Central","Midwest",210
"Michigan",2019,"2019/11","East North Central","Midwest",227
"Michigan",2019,"2019/12","East North Central","Midwest",194
"Minnesota",2014,"2014/01","West North Central","Midwest",42
"Minnesota",2014,"2014/02","West North Central","Midwest",44
"Minnesota",2014,"2014/03","West North Central","Midwest",56
"Minnesota",2014,"2014/04","West North Central","Midwest",41
"Minnesota",2014,"2014/05","West North Central","Midwest",38
"Minnesota",2014,"2014/06","West North Central","Midwest",42
"Minnesota",2014,"2014/07","West North Central","Midwest",47
"Minnesota",2014,"2014/08","West North Central","Midwest",35
"Minnesota",2014,"2014/09","West North Central","Midwest",43
"Minnesota",2014,"2014/10","West North Central","Midwest",49
"Minnesota",2014,"2014/11","West North Central","Midwest",42
"Minnesota",2014,"2014/12","West North Central","Midwest",38
"Minnesota",2015,"2015/01","West North Central","Midwest",50
"Minnesota",2015,"2015/02","West North Central","Midwest",39
"Minnesota",2015,"2015/03","West North Central","Midwest",61
"Minnesota",2015,"2015/04","West North Central","Midwest",49
"Minnesota",2015,"2015/05","West North Central","Midwest",46
"Minnesota",2015,"2015/06","West North Central","Midwest",40
"Minnesota",2015,"2015/07","West North Central","Midwest",49
"Minnesota",2015,"2015/08","West North Central","Midwest",48
"Minnesota",2015,"2015/09","West North Central","Midwest",54
"Minnesota",2015,"2015/10","West North Central","Midwest",55
"Minnesota",2015,"2015/11","West North Central","Midwest",45
"Minnesota",2015,"2015/12","West North Central","Midwest",45
"Minnesota",2016,"2016/01","West North Central","Midwest",64
"Minnesota",2016,"2016/02","West North Central","Midwest",63
"Minnesota",2016,"2016/03","West North Central","Midwest",53
"Minnesota",2016,"2016/04","West North Central","Midwest",51
"Minnesota",2016,"2016/05","West North Central","Midwest",54
"Minnesota",2016,"2016/06","West North Central","Midwest",58
"Minnesota",2016,"2016/07","West North Central","Midwest",45
"Minnesota",2016,"2016/08","West North Central","Midwest",56
"Minnesota",2016,"2016/09","West North Central","Midwest",56
"Minnesota",2016,"2016/10","West North Central","Midwest",50
"Minnesota",2016,"2016/11","West North Central","Midwest",64
"Minnesota",2016,"2016/12","West North Central","Midwest",58
"Minnesota",2017,"2017/01","West North Central","Midwest",58
"Minnesota",2017,"2017/02","West North Central","Midwest",60
"Minnesota",2017,"2017/03","West North Central","Midwest",65
"Minnesota",2017,"2017/04","West North Central","Midwest",58
"Minnesota",2017,"2017/05","West North Central","Midwest",64
"Minnesota",2017,"2017/06","West North Central","Midwest",63
"Minnesota",2017,"2017/07","West North Central","Midwest",46
"Minnesota",2017,"2017/08","West North Central","Midwest",65
"Minnesota",2017,"2017/09","West North Central","Midwest",75
"Minnesota",2017,"2017/10","West North Central","Midwest",55
"Minnesota",2017,"2017/11","West North Central","Midwest",64
"Minnesota",2017,"2017/12","West North Central","Midwest",60
"Minnesota",2018,"2018/01","West North Central","Midwest",48
"Minnesota",2018,"2018/02","West North Central","Midwest",59
"Minnesota",2018,"2018/03","West North Central","Midwest",59
"Minnesota",2018,"2018/04","West North Central","Midwest",45
"Minnesota",2018,"2018/05","West North Central","Midwest",52
"Minnesota",2018,"2018/06","West North Central","Midwest",52
"Minnesota",2018,"2018/07","West North Central","Midwest",56
"Minnesota",2018,"2018/08","West North Central","Midwest",48
"Minnesota",2018,"2018/09","West North Central","Midwest",48
"Minnesota",2018,"2018/10","West North Central","Midwest",56
"Minnesota",2018,"2018/11","West North Central","Midwest",60
"Minnesota",2018,"2018/12","West North Central","Midwest",53
"Minnesota",2019,"2019/01","West North Central","Midwest",73
"Minnesota",2019,"2019/02","West North Central","Midwest",56
"Minnesota",2019,"2019/03","West North Central","Midwest",53
"Minnesota",2019,"2019/04","West North Central","Midwest",67
"Minnesota",2019,"2019/05","West North Central","Midwest",66
"Minnesota",2019,"2019/06","West North Central","Midwest",71
"Minnesota",2019,"2019/07","West North Central","Midwest",73
"Minnesota",2019,"2019/08","West North Central","Midwest",70
"Minnesota",2019,"2019/09","West North Central","Midwest",61
"Minnesota",2019,"2019/10","West North Central","Midwest",66
"Minnesota",2019,"2019/11","West North Central","Midwest",62
"Minnesota",2019,"2019/12","West North Central","Midwest",74
"Mississippi",2014,"2014/01","East South Central","South",42
"Mississippi",2014,"2014/02","East South Central","South",33
"Mississippi",2014,"2014/03","East South Central","South",25
"Mississippi",2014,"2014/04","East South Central","South",23
"Mississippi",2014,"2014/05","East South Central","South",22
"Mississippi",2014,"2014/06","East South Central","South",33
"Mississippi",2014,"2014/07","East South Central","South",19
"Mississippi",2014,"2014/08","East South Central","South",33
"Mississippi",2014,"2014/09","East South Central","South",30
"Mississippi",2014,"2014/10","East South Central","South",26
"Mississippi",2014,"2014/11","East South Central","South",27
"Mississippi",2014,"2014/12","East South Central","South",23
"Mississippi",2015,"2015/01","East South Central","South",30
"Mississippi",2015,"2015/02","East South Central","South",30
"Mississippi",2015,"2015/03","East South Central","South",35
"Mississippi",2015,"2015/04","East South Central","South",33
"Mississippi",2015,"2015/05","East South Central","South",30
"Mississippi",2015,"2015/06","East South Central","South",34
"Mississippi",2015,"2015/07","East South Central","South",34
"Mississippi",2015,"2015/08","East South Central","South",32
"Mississippi",2015,"2015/09","East South Central","South",18
"Mississippi",2015,"2015/10","East South Central","South",24
"Mississippi",2015,"2015/11","East South Central","South",24
"Mississippi",2015,"2015/12","East South Central","South",27
"Mississippi",2016,"2016/01","East South Central","South",33
"Mississippi",2016,"2016/02","East South Central","South",27
"Mississippi",2016,"2016/03","East South Central","South",30
"Mississippi",2016,"2016/04","East South Central","South",24
