location,pred_timestamp,truth,error,pred,percent_error,month_out
Texas,2016-01-01,222.0,-30.0,252.0,13.513513513513514,1
Texas,2016-01-01,222.0,5.0,217.0,2.2522522522522523,2
Texas,2016-02-01,237.0,-23.0,260.0,9.70464135021097,1
Texas,2016-02-01,237.0,7.0,230.0,2.9535864978902953,2
Texas,2016-02-01,237.0,7.0,230.0,2.9535864978902953,3
Texas,2016-03-01,236.0,-27.0,263.0,11.440677966101696,1
Texas,2016-03-01,236.0,-4.0,240.0,1.694915254237288,2
Texas,2016-03-01,236.0,-4.0,240.0,1.694915254237288,3
Texas,2016-03-01,236.0,-4.0,240.0,1.694915254237288,4
Texas,2016-04-01,247.0,-32.0,279.0,12.955465587044534,1
Texas,2016-04-01,247.0,-5.0,252.0,2.0242914979757085,2
Texas,2016-04-01,247.0,-5.0,252.0,2.0242914979757085,3
Texas,2016-04-01,247.0,-5.0,252.0,2.0242914979757085,4
Texas,2016-04-01,247.0,-5.0,252.0,2.0242914979757085,5
Texas,2016-05-01,241.0,-28.0,269.0,11.618257261410788,1
Texas,2016-05-01,241.0,4.0,237.0,1.6597510373443984,2
Texas,2016-05-01,241.0,4.0,237.0,1.6597510373443984,3
Texas,2016-05-01,241.0,4.0,237.0,1.6597510373443984,4
Texas,2016-05-01,241.0,4.0,237.0,1.6597510373443984,5
Texas,2016-05-01,241.0,4.0,237.0,1.6597510373443984,6
Texas,2016-06-01,223.0,-38.0,261.0,17.040358744394617,1
Texas,2016-06-01,223.0,-10.0,233.0,4.484304932735426,2
Texas,2016-06-01,223.0,-10.0,233.0,4.484304932735426,3
Texas,2016-06-01,223.0,-10.0,233.0,4.484304932735426,4
Texas,2016-06-01,223.0,-10.0,233.0,4.484304932735426,5
Texas,2016-06-01,223.0,-10.0,233.0,4.484304932735426,6
Texas,2016-06-01,223.0,-10.0,233.0,4.484304932735426,7
Texas,2016-07-01,260.0,-40.0,300.0,15.384615384615385,1
Texas,2016-07-01,260.0,-2.0,262.0,0.7692307692307693,2
Texas,2016-07-01,260.0,-2.0,262.0,0.7692307692307693,3
Texas,2016-07-01,260.0,-2.0,262.0,0.7692307692307693,4
Texas,2016-07-01,260.0,-2.0,262.0,0.7692307692307693,5
Texas,2016-07-01,260.0,-2.0,262.0,0.7692307692307693,6
Texas,2016-07-01,260.0,-2.0,262.0,0.7692307692307693,7
Texas,2016-07-01,260.0,-2.0,262.0,0.7692307692307693,8
Texas,2016-08-01,258.0,-40.0,298.0,15.503875968992247,1
Texas,2016-08-01,258.0,0.0,258.0,0.0,2
Texas,2016-08-01,258.0,0.0,258.0,0.0,3
Texas,2016-08-01,258.0,0.0,258.0,0.0,4
Texas,2016-08-01,258.0,0.0,258.0,0.0,5
Texas,2016-08-01,258.0,0.0,258.0,0.0,6
Texas,2016-08-01,258.0,0.0,258.0,0.0,7
Texas,2016-08-01,258.0,0.0,258.0,0.0,8
Texas,2016-08-01,258.0,0.0,258.0,0.0,9
Texas,2016-09-01,238.0,-50.0,288.0,21.008403361344538,1
Texas,2016-09-01,238.0,-10.0,248.0,4.201680672268908,2
Texas,2016-09-01,238.0,-10.0,248.0,4.201680672268908,3
Texas,2016-09-01,238.0,-10.0,248.0,4.201680672268908,4
Texas,2016-09-01,238.0,-10.0,248.0,4.201680672268908,5
Texas,2016-09-01,238.0,-10.0,248.0,4.201680672268908,6
Texas,2016-09-01,238.0,-10.0,248.0,4.201680672268908,7
Texas,2016-09-01,238.0,-10.0,248.0,4.201680672268908,8
Texas,2016-09-01,238.0,-10.0,248.0,4.201680672268908,9
Texas,2016-09-01,238.0,-10.0,248.0,4.201680672268908,10
Texas,2016-10-01,215.0,-49.0,264.0,22.790697674418606,1
Texas,2016-10-01,215.0,1.0,214.0,0.46511627906976744,2
Texas,2016-10-01,215.0,1.0,214.0,0.46511627906976744,3
Texas,2016-10-01,215.0,1.0,214.0,0.46511627906976744,4
Texas,2016-10-01,215.0,1.0,214.0,0.46511627906976744,5
Texas,2016-10-01,215.0,1.0,214.0,0.46511627906976744,6
Texas,2016-10-01,215.0,1.0,214.0,0.46511627906976744,7
Texas,2016-10-01,215.0,1.0,214.0,0.46511627906976744,8
Texas,2016-10-01,215.0,1.0,214.0,0.46511627906976744,9
Texas,2016-10-01,215.0,1.0,214.0,0.46511627906976744,10
Texas,2016-10-01,215.0,1.0,214.0,0.46511627906976744,11
Texas,2016-11-01,221.0,-35.0,256.0,15.837104072398189,1
Texas,2016-11-01,221.0,14.0,207.0,6.334841628959276,2
Texas,2016-11-01,221.0,14.0,207.0,6.334841628959276,3
Texas,2016-11-01,221.0,14.0,207.0,6.334841628959276,4
Texas,2016-11-01,221.0,14.0,207.0,6.334841628959276,5
Texas,2016-11-01,221.0,14.0,207.0,6.334841628959276,6
Texas,2016-11-01,221.0,14.0,207.0,6.334841628959276,7
Texas,2016-11-01,221.0,14.0,207.0,6.334841628959276,8
Texas,2016-11-01,221.0,14.0,207.0,6.334841628959276,9
Texas,2016-11-01,221.0,14.0,207.0,6.334841628959276,10
Texas,2016-11-01,221.0,14.0,207.0,6.334841628959276,11
Texas,2016-11-01,221.0,14.0,207.0,6.334841628959276,12
Texas,2016-12-01,233.0,-28.0,261.0,12.017167381974248,1
Texas,2016-12-01,233.0,7.0,226.0,3.004291845493562,2
Texas,2016-12-01,233.0,7.0,226.0,3.004291845493562,3
Texas,2016-12-01,233.0,7.0,226.0,3.004291845493562,4
Texas,2016-12-01,233.0,7.0,226.0,3.004291845493562,5
Texas,2016-12-01,233.0,7.0,226.0,3.004291845493562,6
Texas,2016-12-01,233.0,7.0,226.0,3.004291845493562,7
Texas,2016-12-01,233.0,7.0,226.0,3.004291845493562,8
Texas,2016-12-01,233.0,7.0,226.0,3.004291845493562,9
Texas,2016-12-01,233.0,7.0,226.0,3.004291845493562,10
Texas,2016-12-01,233.0,7.0,226.0,3.004291845493562,11
Texas,2016-12-01,233.0,7.0,226.0,3.004291845493562,12
Texas,2016-12-01,233.0,-28.0,261.0,12.017167381974248,13
Texas,2017-01-01,225.0,-21.0,246.0,9.333333333333334,1
Texas,2017-01-01,225.0,7.0,218.0,3.111111111111111,2
Texas,2017-01-01,225.0,7.0,218.0,3.111111111111111,3
Texas,2017-01-01,225.0,7.0,218.0,3.111111111111111,4
Texas,2017-01-01,225.0,7.0,218.0,3.111111111111111,5
Texas,2017-01-01,225.0,7.0,218.0,3.111111111111111,6
Texas,2017-01-01,225.0,7.0,218.0,3.111111111111111,7
Texas,2017-01-01,225.0,7.0,218.0,3.111111111111111,8
Texas,2017-01-01,225.0,7.0,218.0,3.111111111111111,9
Texas,2017-01-01,225.0,7.0,218.0,3.111111111111111,10
Texas,2017-01-01,225.0,7.0,218.0,3.111111111111111,11
Texas,2017-01-01,225.0,7.0,218.0,3.111111111111111,12
Texas,2017-01-01,225.0,-23.0,248.0,10.222222222222223,13
Texas,2017-01-01,225.0,12.0,213.0,5.333333333333334,14
Texas,2017-02-01,241.0,-16.0,257.0,6.639004149377594,1
Texas,2017-02-01,241.0,5.0,236.0,2.0746887966804977,2
Texas,2017-02-01,241.0,5.0,236.0,2.0746887966804977,3
Texas,2017-02-01,241.0,5.0,236.0,2.0746887966804977,4
Texas,2017-02-01,241.0,5.0,236.0,2.0746887966804977,5
Texas,2017-02-01,241.0,5.0,236.0,2.0746887966804977,6
Texas,2017-02-01,241.0,5.0,236.0,2.0746887966804977,7
Texas,2017-02-01,241.0,5.0,236.0,2.0746887966804977,8
Texas,2017-02-01,241.0,5.0,236.0,2.0746887966804977,9
Texas,2017-02-01,241.0,5.0,236.0,2.0746887966804977,10
Texas,2017-02-01,241.0,5.0,236.0,2.0746887966804977,11
Texas,2017-02-01,241.0,5.0,236.0,2.0746887966804977,12
Texas,2017-02-01,241.0,-18.0,259.0,7.468879668049793,13
Texas,2017-02-01,241.0,12.0,229.0,4.979253112033195,14
Texas,2017-02-01,241.0,12.0,229.0,4.979253112033195,15
Texas,2017-03-01,244.0,-9.0,253.0,3.6885245901639343,1
Texas,2017-03-01,244.0,7.0,237.0,2.8688524590163933,2
Texas,2017-03-01,244.0,7.0,237.0,2.8688524590163933,3
Texas,2017-03-01,244.0,7.0,237.0,2.8688524590163933,4
Texas,2017-03-01,244.0,7.0,237.0,2.8688524590163933,5
Texas,2017-03-01,244.0,7.0,237.0,2.8688524590163933,6
Texas,2017-03-01,244.0,7.0,237.0,2.8688524590163933,7
Texas,2017-03-01,244.0,7.0,237.0,2.8688524590163933,8
Texas,2017-03-01,244.0,7.0,237.0,2.8688524590163933,9
Texas,2017-03-01,244.0,7.0,237.0,2.8688524590163933,10
Texas,2017-03-01,244.0,7.0,237.0,2.8688524590163933,11
Texas,2017-03-01,244.0,7.0,237.0,2.8688524590163933,12
Texas,2017-03-01,244.0,-20.0,264.0,8.19672131147541,13
Texas,2017-03-01,244.0,3.0,241.0,1.2295081967213115,14
Texas,2017-03-01,244.0,3.0,241.0,1.2295081967213115,15
Texas,2017-04-01,236.0,0.0,236.0,0.0,1
Texas,2017-04-01,236.0,9.0,227.0,3.8135593220338984,2
Texas,2017-04-01,236.0,9.0,227.0,3.8135593220338984,3
Texas,2017-04-01,236.0,9.0,227.0,3.8135593220338984,4
Texas,2017-04-01,236.0,9.0,227.0,3.8135593220338984,5
Texas,2017-04-01,236.0,9.0,227.0,3.8135593220338984,6
Texas,2017-04-01,236.0,9.0,227.0,3.8135593220338984,7
Texas,2017-04-01,236.0,9.0,227.0,3.8135593220338984,8
Texas,2017-04-01,236.0,9.0,227.0,3.8135593220338984,9
Texas,2017-04-01,236.0,9.0,227.0,3.8135593220338984,10
Texas,2017-04-01,236.0,9.0,227.0,3.8135593220338984,11
Texas,2017-04-01,236.0,9.0,227.0,3.8135593220338984,12
Texas,2017-04-01,236.0,-23.0,259.0,9.745762711864407,13
Texas,2017-04-01,236.0,4.0,232.0,1.694915254237288,14
Texas,2017-04-01,236.0,4.0,232.0,1.694915254237288,15
Texas,2017-05-01,276.0,4.0,272.0,1.4492753623188406,1
Texas,2017-05-01,276.0,4.0,272.0,1.4492753623188406,2
Texas,2017-05-01,276.0,4.0,272.0,1.4492753623188406,3
Texas,2017-05-01,276.0,4.0,272.0,1.4492753623188406,4
Texas,2017-05-01,276.0,4.0,272.0,1.4492753623188406,5
Texas,2017-05-01,276.0,4.0,272.0,1.4492753623188406,6
Texas,2017-05-01,276.0,4.0,272.0,1.4492753623188406,7
Texas,2017-05-01,276.0,4.0,272.0,1.4492753623188406,8
Texas,2017-05-01,276.0,4.0,272.0,1.4492753623188406,9
Texas,2017-05-01,276.0,4.0,272.0,1.4492753623188406,10
Texas,2017-05-01,276.0,4.0,272.0,1.4492753623188406,11
Texas,2017-05-01,276.0,4.0,272.0,1.4492753623188406,12
Texas,2017-05-01,276.0,-24.0,300.0,8.695652173913043,13
Texas,2017-05-01,276.0,8.0,268.0,2.898550724637681,14
Texas,2017-05-01,276.0,8.0,268.0,2.898550724637681,15
Texas,2017-06-01,244.0,19.0,225.0,7.786885245901639,1
Texas,2017-06-01,244.0,15.0,229.0,6.147540983606557,2
Texas,2017-06-01,244.0,15.0,229.0,6.147540983606557,3
Texas,2017-06-01,244.0,15.0,229.0,6.147540983606557,4
Texas,2017-06-01,244.0,15.0,229.0,6.147540983606557,5
Texas,2017-06-01,244.0,15.0,229.0,6.147540983606557,6
Texas,2017-06-01,244.0,15.0,229.0,6.147540983606557,7
Texas,2017-06-01,244.0,15.0,229.0,6.147540983606557,8
Texas,2017-06-01,244.0,15.0,229.0,6.147540983606557,9
Texas,2017-06-01,244.0,15.0,229.0,6.147540983606557,10
Texas,2017-06-01,244.0,15.0,229.0,6.147540983606557,11
Texas,2017-06-01,244.0,15.0,229.0,6.147540983606557,12
Texas,2017-06-01,244.0,-23.0,267.0,9.426229508196721,13
Texas,2017-06-01,244.0,5.0,239.0,2.0491803278688523,14
Texas,2017-06-01,244.0,5.0,239.0,2.0491803278688523,15
Texas,2017-07-01,301.0,22.0,279.0,7.308970099667775,1
Texas,2017-07-01,301.0,3.0,298.0,0.9966777408637874,2
Texas,2017-07-01,301.0,3.0,298.0,0.9966777408637874,3
Texas,2017-07-01,301.0,3.0,298.0,0.9966777408637874,4
Texas,2017-07-01,301.0,3.0,298.0,0.9966777408637874,5
Texas,2017-07-01,301.0,3.0,298.0,0.9966777408637874,6
Texas,2017-07-01,301.0,3.0,298.0,0.9966777408637874,7
Texas,2017-07-01,301.0,3.0,298.0,0.9966777408637874,8
Texas,2017-07-01,301.0,3.0,298.0,0.9966777408637874,9
Texas,2017-07-01,301.0,3.0,298.0,0.9966777408637874,10
Texas,2017-07-01,301.0,3.0,298.0,0.9966777408637874,11
Texas,2017-07-01,301.0,3.0,298.0,0.9966777408637874,12
Texas,2017-07-01,301.0,-37.0,338.0,12.29235880398671,13
Texas,2017-07-01,301.0,1.0,300.0,0.33222591362126247,14
Texas,2017-07-01,301.0,1.0,300.0,0.33222591362126247,15
Texas,2017-08-01,224.0,15.0,209.0,6.696428571428571,1
Texas,2017-08-01,224.0,-7.0,231.0,3.125,2
Texas,2017-08-01,224.0,-7.0,231.0,3.125,3
Texas,2017-08-01,224.0,-7.0,231.0,3.125,4
Texas,2017-08-01,224.0,-7.0,231.0,3.125,5
Texas,2017-08-01,224.0,-7.0,231.0,3.125,6
Texas,2017-08-01,224.0,-7.0,231.0,3.125,7
Texas,2017-08-01,224.0,-7.0,231.0,3.125,8
Texas,2017-08-01,224.0,-7.0,231.0,3.125,9
Texas,2017-08-01,224.0,-7.0,231.0,3.125,10
Texas,2017-08-01,224.0,-7.0,231.0,3.125,11
Texas,2017-08-01,224.0,-7.0,231.0,3.125,12
Texas,2017-08-01,224.0,-47.0,271.0,20.982142857142858,13
Texas,2017-08-01,224.0,-7.0,231.0,3.125,14
Texas,2017-08-01,224.0,-7.0,231.0,3.125,15
Texas,2017-09-01,255.0,22.0,233.0,8.627450980392156,1
Texas,2017-09-01,255.0,7.0,248.0,2.7450980392156863,2
Texas,2017-09-01,255.0,7.0,248.0,2.7450980392156863,3
Texas,2017-09-01,255.0,7.0,248.0,2.7450980392156863,4
Texas,2017-09-01,255.0,7.0,248.0,2.7450980392156863,5
Texas,2017-09-01,255.0,7.0,248.0,2.7450980392156863,6
Texas,2017-09-01,255.0,7.0,248.0,2.7450980392156863,7
Texas,2017-09-01,255.0,7.0,248.0,2.7450980392156863,8
Texas,2017-09-01,255.0,7.0,248.0,2.7450980392156863,9
Texas,2017-09-01,255.0,7.0,248.0,2.7450980392156863,10
Texas,2017-09-01,255.0,7.0,248.0,2.7450980392156863,11
Texas,2017-09-01,255.0,7.0,248.0,2.7450980392156863,12
Texas,2017-09-01,255.0,-43.0,298.0,16.862745098039216,13
Texas,2017-09-01,255.0,-3.0,258.0,1.1764705882352942,14
Texas,2017-09-01,255.0,-3.0,258.0,1.1764705882352942,15
Texas,2017-10-01,229.0,27.0,202.0,11.790393013100436,1
Texas,2017-10-01,229.0,5.0,224.0,2.1834061135371177,2
Texas,2017-10-01,229.0,5.0,224.0,2.1834061135371177,3
Texas,2017-10-01,229.0,5.0,224.0,2.1834061135371177,4
Texas,2017-10-01,229.0,5.0,224.0,2.1834061135371177,5
Texas,2017-10-01,229.0,5.0,224.0,2.1834061135371177,6
Texas,2017-10-01,229.0,5.0,224.0,2.1834061135371177,7
Texas,2017-10-01,229.0,5.0,224.0,2.1834061135371177,8
Texas,2017-10-01,229.0,5.0,224.0,2.1834061135371177,9
Texas,2017-10-01,229.0,5.0,224.0,2.1834061135371177,10
Texas,2017-10-01,229.0,5.0,224.0,2.1834061135371177,11
Texas,2017-10-01,229.0,5.0,224.0,2.1834061135371177,12
Texas,2017-10-01,229.0,-44.0,273.0,19.213973799126638,13
Texas,2017-10-01,229.0,6.0,223.0,2.6200873362445414,14
Texas,2017-10-01,229.0,6.0,223.0,2.6200873362445414,15
Texas,2017-11-01,260.0,21.0,239.0,8.076923076923077,1
Texas,2017-11-01,260.0,-6.0,266.0,2.307692307692308,2
Texas,2017-11-01,260.0,-6.0,266.0,2.307692307692308,3
Texas,2017-11-01,260.0,-6.0,266.0,2.307692307692308,4
Texas,2017-11-01,260.0,-6.0,266.0,2.307692307692308,5
Texas,2017-11-01,260.0,-6.0,266.0,2.307692307692308,6
Texas,2017-11-01,260.0,-6.0,266.0,2.307692307692308,7
Texas,2017-11-01,260.0,-6.0,266.0,2.307692307692308,8
Texas,2017-11-01,260.0,-6.0,266.0,2.307692307692308,9
Texas,2017-11-01,260.0,-6.0,266.0,2.307692307692308,10
Texas,2017-11-01,260.0,-6.0,266.0,2.307692307692308,11
Texas,2017-11-01,260.0,-6.0,266.0,2.307692307692308,12
Texas,2017-11-01,260.0,-41.0,301.0,15.769230769230768,13
Texas,2017-11-01,260.0,8.0,252.0,3.076923076923077,14
Texas,2017-11-01,260.0,8.0,252.0,3.076923076923077,15
Texas,2017-12-01,254.0,27.0,227.0,10.62992125984252,1
Texas,2017-12-01,254.0,6.0,248.0,2.3622047244094486,2
Texas,2017-12-01,254.0,6.0,248.0,2.3622047244094486,3
Texas,2017-12-01,254.0,6.0,248.0,2.3622047244094486,4
Texas,2017-12-01,254.0,6.0,248.0,2.3622047244094486,5
Texas,2017-12-01,254.0,6.0,248.0,2.3622047244094486,6
Texas,2017-12-01,254.0,6.0,248.0,2.3622047244094486,7
Texas,2017-12-01,254.0,6.0,248.0,2.3622047244094486,8
Texas,2017-12-01,254.0,6.0,248.0,2.3622047244094486,9
Texas,2017-12-01,254.0,6.0,248.0,2.3622047244094486,10
Texas,2017-12-01,254.0,6.0,248.0,2.3622047244094486,11
Texas,2017-12-01,254.0,6.0,248.0,2.3622047244094486,12
Texas,2017-12-01,254.0,-22.0,276.0,8.661417322834646,13
Texas,2017-12-01,254.0,13.0,241.0,5.118110236220472,14
Texas,2017-12-01,254.0,13.0,241.0,5.118110236220472,15
Texas,2018-01-01,245.0,26.0,219.0,10.612244897959183,1
Texas,2018-01-01,245.0,-1.0,246.0,0.40816326530612246,2
Texas,2018-01-01,245.0,-1.0,246.0,0.40816326530612246,3
Texas,2018-01-01,245.0,-1.0,246.0,0.40816326530612246,4
Texas,2018-01-01,245.0,-1.0,246.0,0.40816326530612246,5
Texas,2018-01-01,245.0,-1.0,246.0,0.40816326530612246,6
Texas,2018-01-01,245.0,-1.0,246.0,0.40816326530612246,7
Texas,2018-01-01,245.0,-1.0,246.0,0.40816326530612246,8
Texas,2018-01-01,245.0,-1.0,246.0,0.40816326530612246,9
Texas,2018-01-01,245.0,-1.0,246.0,0.40816326530612246,10
Texas,2018-01-01,245.0,-1.0,246.0,0.40816326530612246,11
Texas,2018-01-01,245.0,-1.0,246.0,0.40816326530612246,12
Texas,2018-01-01,245.0,-22.0,267.0,8.979591836734693,13
Texas,2018-01-01,245.0,6.0,239.0,2.4489795918367347,14
Texas,2018-01-01,245.0,6.0,239.0,2.4489795918367347,15
Texas,2018-02-01,255.0,18.0,237.0,7.0588235294117645,1
Texas,2018-02-01,255.0,-8.0,263.0,3.1372549019607843,2
Texas,2018-02-01,255.0,-8.0,263.0,3.1372549019607843,3
Texas,2018-02-01,255.0,-8.0,263.0,3.1372549019607843,4
Texas,2018-02-01,255.0,-8.0,263.0,3.1372549019607843,5
Texas,2018-02-01,255.0,-8.0,263.0,3.1372549019607843,6
Texas,2018-02-01,255.0,-8.0,263.0,3.1372549019607843,7
Texas,2018-02-01,255.0,-8.0,263.0,3.1372549019607843,8
Texas,2018-02-01,255.0,-8.0,263.0,3.1372549019607843,9
Texas,2018-02-01,255.0,-8.0,263.0,3.1372549019607843,10
Texas,2018-02-01,255.0,-8.0,263.0,3.1372549019607843,11
Texas,2018-02-01,255.0,-8.0,263.0,3.1372549019607843,12
Texas,2018-02-01,255.0,-24.0,279.0,9.411764705882353,13
Texas,2018-02-01,255.0,-3.0,258.0,1.1764705882352942,14
Texas,2018-02-01,255.0,-3.0,258.0,1.1764705882352942,15
Texas,2018-03-01,232.0,12.0,220.0,5.172413793103448,1
Texas,2018-03-01,232.0,-6.0,238.0,2.586206896551724,2
Texas,2018-03-01,232.0,-6.0,238.0,2.586206896551724,3
Texas,2018-03-01,232.0,-6.0,238.0,2.586206896551724,4
Texas,2018-03-01,232.0,-6.0,238.0,2.586206896551724,5
Texas,2018-03-01,232.0,-6.0,238.0,2.586206896551724,6
Texas,2018-03-01,232.0,-6.0,238.0,2.586206896551724,7
Texas,2018-03-01,232.0,-6.0,238.0,2.586206896551724,8
Texas,2018-03-01,232.0,-6.0,238.0,2.586206896551724,9
Texas,2018-03-01,232.0,-6.0,238.0,2.586206896551724,10
Texas,2018-03-01,232.0,-6.0,238.0,2.586206896551724,11
Texas,2018-03-01,232.0,-6.0,238.0,2.586206896551724,12
Texas,2018-03-01,232.0,-15.0,247.0,6.4655172413793105,13
Texas,2018-03-01,232.0,1.0,231.0,0.43103448275862066,14
Texas,2018-03-01,232.0,1.0,231.0,0.43103448275862066,15
Texas,2018-04-01,244.0,4.0,240.0,1.639344262295082,1
Texas,2018-04-01,244.0,-8.0,252.0,3.278688524590164,2
Texas,2018-04-01,244.0,-8.0,252.0,3.278688524590164,3
Texas,2018-04-01,244.0,-8.0,252.0,3.278688524590164,4
Texas,2018-04-01,244.0,-8.0,252.0,3.278688524590164,5
Texas,2018-04-01,244.0,-8.0,252.0,3.278688524590164,6
Texas,2018-04-01,244.0,-8.0,252.0,3.278688524590164,7
Texas,2018-04-01,244.0,-8.0,252.0,3.278688524590164,8
Texas,2018-04-01,244.0,-8.0,252.0,3.278688524590164,9
Texas,2018-04-01,244.0,-8.0,252.0,3.278688524590164,10
Texas,2018-04-01,244.0,-8.0,252.0,3.278688524590164,11
Texas,2018-04-01,244.0,-8.0,252.0,3.278688524590164,12
Texas,2018-04-01,244.0,-8.0,252.0,3.278688524590164,13
Texas,2018-04-01,244.0,1.0,243.0,0.4098360655737705,14
Texas,2018-04-01,244.0,1.0,243.0,0.4098360655737705,15
Texas,2018-05-01,243.0,-4.0,247.0,1.646090534979424,1
Texas,2018-05-01,243.0,-8.0,251.0,3.292181069958848,2
Texas,2018-05-01,243.0,-8.0,251.0,3.292181069958848,3
Texas,2018-05-01,243.0,-8.0,251.0,3.292181069958848,4
Texas,2018-05-01,243.0,-8.0,251.0,3.292181069958848,5
Texas,2018-05-01,243.0,-8.0,251.0,3.292181069958848,6
Texas,2018-05-01,243.0,-8.0,251.0,3.292181069958848,7
Texas,2018-05-01,243.0,-8.0,251.0,3.292181069958848,8
Texas,2018-05-01,243.0,-8.0,251.0,3.292181069958848,9
Texas,2018-05-01,243.0,-8.0,251.0,3.292181069958848,10
Texas,2018-05-01,243.0,-8.0,251.0,3.292181069958848,11
Texas,2018-05-01,243.0,-8.0,251.0,3.292181069958848,12
Texas,2018-05-01,243.0,-4.0,247.0,1.646090534979424,13
Texas,2018-05-01,243.0,-4.0,247.0,1.646090534979424,14
Texas,2018-05-01,243.0,-4.0,247.0,1.646090534979424,15
Texas,2018-06-01,279.0,-12.0,291.0,4.301075268817205,1
Texas,2018-06-01,279.0,-8.0,287.0,2.867383512544803,2
Texas,2018-06-01,279.0,-8.0,287.0,2.867383512544803,3
Texas,2018-06-01,279.0,-8.0,287.0,2.867383512544803,4
Texas,2018-06-01,279.0,-8.0,287.0,2.867383512544803,5
Texas,2018-06-01,279.0,-8.0,287.0,2.867383512544803,6
Texas,2018-06-01,279.0,-8.0,287.0,2.867383512544803,7
Texas,2018-06-01,279.0,-8.0,287.0,2.867383512544803,8
Texas,2018-06-01,279.0,-8.0,287.0,2.867383512544803,9
Texas,2018-06-01,279.0,-8.0,287.0,2.867383512544803,10
Texas,2018-06-01,279.0,-8.0,287.0,2.867383512544803,11
Texas,2018-06-01,279.0,-8.0,287.0,2.867383512544803,12
Texas,2018-06-01,279.0,11.0,268.0,3.942652329749104,13
Texas,2018-06-01,279.0,7.0,272.0,2.5089605734767026,14
Texas,2018-06-01,279.0,7.0,272.0,2.5089605734767026,15
Texas,2018-07-01,283.0,-9.0,292.0,3.180212014134275,1
Texas,2018-07-01,283.0,3.0,280.0,1.0600706713780919,2
Texas,2018-07-01,283.0,3.0,280.0,1.0600706713780919,3
Texas,2018-07-01,283.0,3.0,280.0,1.0600706713780919,4
Texas,2018-07-01,283.0,3.0,280.0,1.0600706713780919,5
Texas,2018-07-01,283.0,3.0,280.0,1.0600706713780919,6
Texas,2018-07-01,283.0,3.0,280.0,1.0600706713780919,7
Texas,2018-07-01,283.0,3.0,280.0,1.0600706713780919,8
Texas,2018-07-01,283.0,3.0,280.0,1.0600706713780919,9
Texas,2018-07-01,283.0,3.0,280.0,1.0600706713780919,10
Texas,2018-07-01,283.0,3.0,280.0,1.0600706713780919,11
Texas,2018-07-01,283.0,3.0,280.0,1.0600706713780919,12
Texas,2018-07-01,283.0,25.0,258.0,8.8339222614841,13
Texas,2018-07-01,283.0,6.0,277.0,2.1201413427561837,14
Texas,2018-07-01,283.0,6.0,277.0,2.1201413427561837,15
Texas,2018-08-01,284.0,-5.0,289.0,1.7605633802816902,1
Texas,2018-08-01,284.0,4.0,280.0,1.4084507042253522,2
Texas,2018-08-01,284.0,4.0,280.0,1.4084507042253522,3
Texas,2018-08-01,284.0,4.0,280.0,1.4084507042253522,4
Texas,2018-08-01,284.0,4.0,280.0,1.4084507042253522,5
Texas,2018-08-01,284.0,4.0,280.0,1.4084507042253522,6
Texas,2018-08-01,284.0,4.0,280.0,1.4084507042253522,7
Texas,2018-08-01,284.0,4.0,280.0,1.4084507042253522,8
Texas,2018-08-01,284.0,4.0,280.0,1.4084507042253522,9
Texas,2018-08-01,284.0,4.0,280.0,1.4084507042253522,10
Texas,2018-08-01,284.0,4.0,280.0,1.4084507042253522,11
Texas,2018-08-01,284.0,4.0,280.0,1.4084507042253522,12
Texas,2018-08-01,284.0,19.0,265.0,6.690140845070422,13
Texas,2018-08-01,284.0,-3.0,287.0,1.056338028169014,14
Texas,2018-08-01,284.0,-3.0,287.0,1.056338028169014,15
Texas,2018-09-01,260.0,-12.0,272.0,4.615384615384616,1
Texas,2018-09-01,260.0,-7.0,267.0,2.6923076923076925,2
Texas,2018-09-01,260.0,-7.0,267.0,2.6923076923076925,3
Texas,2018-09-01,260.0,-7.0,267.0,2.6923076923076925,4
Texas,2018-09-01,260.0,-7.0,267.0,2.6923076923076925,5
Texas,2018-09-01,260.0,-7.0,267.0,2.6923076923076925,6
Texas,2018-09-01,260.0,-7.0,267.0,2.6923076923076925,7
Texas,2018-09-01,260.0,-7.0,267.0,2.6923076923076925,8
Texas,2018-09-01,260.0,-7.0,267.0,2.6923076923076925,9
Texas,2018-09-01,260.0,-7.0,267.0,2.6923076923076925,10
Texas,2018-09-01,260.0,-7.0,267.0,2.6923076923076925,11
Texas,2018-09-01,260.0,-7.0,267.0,2.6923076923076925,12
Texas,2018-09-01,260.0,15.0,245.0,5.769230769230769,13
Texas,2018-09-01,260.0,0.0,260.0,0.0,14
Texas,2018-09-01,260.0,0.0,260.0,0.0,15
Texas,2018-10-01,229.0,-16.0,245.0,6.986899563318777,1
Texas,2018-10-01,229.0,-4.0,233.0,1.7467248908296942,2
Texas,2018-10-01,229.0,-4.0,233.0,1.7467248908296942,3
Texas,2018-10-01,229.0,-4.0,233.0,1.7467248908296942,4
Texas,2018-10-01,229.0,-4.0,233.0,1.7467248908296942,5
Texas,2018-10-01,229.0,-4.0,233.0,1.7467248908296942,6
Texas,2018-10-01,229.0,-4.0,233.0,1.7467248908296942,7
Texas,2018-10-01,229.0,-4.0,233.0,1.7467248908296942,8
Texas,2018-10-01,229.0,-4.0,233.0,1.7467248908296942,9
Texas,2018-10-01,229.0,-4.0,233.0,1.7467248908296942,10
