location,end_date,reported_val,predicted_val,missingness,notes
Illinois,8/1/2018,2843,2846,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,7/1/2018,2885,2887,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,6/1/2018,2860,2861,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,5/1/2018,2852,2853,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,4/1/2018,2800,2800,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,3/1/2018,2766,2766,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,2/1/2018,2745,2745,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,1/1/2018,2759,2759,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,12/1/2017,2765,2765,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,11/1/2017,2781,2781,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,10/1/2017,2714,2714,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,9/1/2017,2650,2650,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,8/1/2017,2560,2560,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,7/1/2017,2486,2486,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,6/1/2017,2462,2462,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,5/1/2017,2473,2473,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,4/1/2017,2513,2513,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,3/1/2017,2543,2543,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,2/1/2017,2553,2553,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,1/1/2017,2524,2524,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,12/1/2016,2427,2427,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,11/1/2016,2333,2333,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,10/1/2016,2297,2297,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,9/1/2016,2319,2319,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,8/1/2016,2275,2275,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,7/1/2016,2261,2261,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,6/1/2016,2213,2213,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,5/1/2016,2129,2129,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,4/1/2016,2097,2097,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,3/1/2016,2025,2025,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,2/1/2016,1958,1958,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,1/1/2016,1893,1893,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,12/1/2015,1864,1864,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,11/1/2015,1860,1860,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,10/1/2015,1847,1847,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,9/1/2015,1813,1813,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,8/1/2015,1793,1793,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,7/1/2015,1761,1761,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,6/1/2015,1766,1766,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,5/1/2015,1782,1782,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,4/1/2015,1735,1735,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,3/1/2015,1688,1688,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,2/1/2015,1657,1657,0,** Numbers may differ from published reports using final data. See Technical Notes.
Illinois,1/1/2015,1652,1652,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,5/1/2020,1968,1968,0,* Underreported due to incomplete data.
Indiana,4/1/2020,1875,1875,0,* Underreported due to incomplete data.
Indiana,3/1/2020,1797,1797,0,* Underreported due to incomplete data.
Indiana,2/1/2020,1792,1792,0,* Underreported due to incomplete data.
Indiana,1/1/2020,1752,1752,0,* Underreported due to incomplete data.
Indiana,12/1/2019,1703,1703,0,* Underreported due to incomplete data.
Indiana,11/1/2019,1679,1679,0,* Underreported due to incomplete data.
Indiana,10/1/2019,1660,1660,0,* Underreported due to incomplete data.
Indiana,9/1/2019,1636,1636,0,* Underreported due to incomplete data.
Indiana,8/1/2019,1627,1627,0,* Underreported due to incomplete data.
Indiana,7/1/2019,1622,1622,0,* Underreported due to incomplete data.
Indiana,6/1/2019,1609,1609,0,* Underreported due to incomplete data.
Indiana,5/1/2019,1611,1611,0,* Underreported due to incomplete data.
Indiana,4/1/2019,1597,1597,0,* Underreported due to incomplete data.
Indiana,3/1/2019,1609,1609,0,* Underreported due to incomplete data.
Indiana,2/1/2019,1591,1591,0,* Underreported due to incomplete data.
Indiana,1/1/2019,1591,1591,0,* Underreported due to incomplete data.
Indiana,12/1/2018,1612,1612,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,11/1/2018,1605,1605,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,10/1/2018,1639,1639,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,9/1/2018,1649,1649,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,8/1/2018,1680,1680,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,7/1/2018,1679,1679,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,6/1/2018,1696,1696,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,5/1/2018,1699,1699,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,4/1/2018,1716,1716,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,3/1/2018,1736,1736,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,2/1/2018,1757,1757,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,1/1/2018,1808,1808,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,12/1/2017,1835,1835,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,11/1/2017,1861,1861,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,10/1/2017,1842,1842,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,9/1/2017,1802,1802,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,8/1/2017,1762,1762,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,7/1/2017,1777,1777,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,6/1/2017,1720,1720,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,5/1/2017,1721,1721,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,4/1/2017,1700,1700,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,3/1/2017,1664,1664,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,2/1/2017,1629,1629,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,1/1/2017,1576,1576,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,12/1/2016,1506,1506,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,11/1/2016,1469,1469,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,10/1/2016,1441,1441,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,9/1/2016,1434,1434,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,8/1/2016,1421,1421,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,7/1/2016,1383,1383,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,6/1/2016,1354,1354,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,5/1/2016,1321,1321,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,4/1/2016,1285,1285,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,3/1/2016,1264,1264,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,2/1/2016,1259,1259,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,1/1/2016,1228,1228,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,12/1/2015,1232,1232,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,11/1/2015,1218,1218,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,10/1/2015,1205,1205,0,** Numbers may differ from published reports using final data. See Technical Notes.
Indiana,9/1/2015,1210,1210,0,** Numbers may differ from published reports using final data. See Technical Notes.
